tweet_id,tweet_text,label,corrected_label,informative_content,corrected_label_1,informative_content_1,confusing_cases
541950087459794944',RT @rapplerdotcom: #RubyPH heads toward Masbate; NCR under Signal No. 1 Details: http://t.co/0g7EmFVVUp http://t.co/wcoBns0Haj,other_useful_information,caution_and_advice,#RubyPH heads toward Masbate,,,??
541804167493189632',overrated typhoon #Hagupit #HagupitPH #RubyPH,other_useful_information,caution_and_advice,overrated typhoon,,,
541183114467241984',Rains lash disastr-weary #Philippines as typhoon nears  http://t.co/9OaSXjx9MG #centralPhilippines #easternSamar #strongwinds #supertyphoon,other_useful_information,caution_and_advice,Rains lash disastr-weary #Philippines as typhoon nears,,,
541407211423936512',RT @gmanews: Rep. @lenirobredo: Strong winds and rain now battering Naga. Scary. Hope it doesnt get worse than this. | #RubyPH via @dzbb,other_useful_information,caution_and_advice,Strong winds and rain now battering,,,
541868694263955456',"RT @govph: PAGASA: As of 8:00 a.m. today, #RubyPH has weakened into a TROPICAL STORM, with maximum winds of 105 kph and gustiness of 135 kp…",caution_and_advice,caution_and_advice,#RubyPH has weakened into a TROPICAL STORM,,,
541539687429459968',Landslide fears as typhoon lashes Philippines http://t.co/jjFebQpccA #usa #world #news,other_useful_information,caution_and_advice,Landslide fears,,,
541283239659188226',Typhoon Hagupit Makes Landfall - Get Prepared for the Aftermath! @_bdsgroup http://t.co/6EkgIxxfns,caution_and_advice,caution_and_advice,Typhoon Hagupit Makes Landfall,,,??
541901299445268481',"RT @rapplerdotcom: High tide to aggravate #RubyPH impact on Metro http://t.co/v7u1J5tKGu Prep your homes accordingly, Metro Manilans!",caution_and_advice,caution_and_advice,High tide to aggravate #RubyPH impact,,,
541838776608120833',Typhoon Hagupit hits the Philippines - video http://t.co/aWbnzRC2MD,other_useful_information,caution_and_advice,Typhoon Hagupit hits,,,??
540992596789583872',"RT @JojoMalig: Based on PAGASA's latest track, #Hagupit #RubyPH will lash the central Philippines for 3 days. http://t.co/ojsx0bDG6Z",caution_and_advice,caution_and_advice,#Hagupit #RubyPH will lash,,,
544755584663175168',RT @CaelusGreenRoom: Hagupit Loses Strength But Continues to Drench Manila as Residents of the Bicol Region Begin to... http://t.co/z1F1vvG…,other_useful_information,caution_and_advice,Hagupit Loses Strength But Continues to Drench,,,
541932517633183744',"RT @jonvicremulla: According to the US typhoon tracking service, typhoon hagupit (#RubyPH) still has the probability of hitting... http://t…",caution_and_advice,caution_and_advice,typhoon hagupit (#RubyPH) still has the probability of hitting,,,
541798488984387584',RT @YahooPH: ICYMI: Areas with storm signal warnings because of #RubyPH: http://t.co/5BUmGKfeMH,caution_and_advice,caution_and_advice,Areas with storm signal warnings,,,
541220113760804865',"#RubyPH expected to make landfall in Dolores, Eastern Samar in minutes. #9newsph http://t.co/unIB80ZzID",caution_and_advice,caution_and_advice,#RubyPH expected to make landfall,,,
541669310675320832',RT @juliamacfarlane: 3am local time in #Manila and @CliveMyrieBBC anchors the news from the #Philippines as #TyphoonHagupit approaches the …,caution_and_advice,caution_and_advice,#TyphoonHagupit approaches,,,??
540713135028453376',RT @RyanMaue: Super Typhoon #Hagupit nearing intensity of Haiyan ... 155 knots ... extremely intense Cat 5. http://t.co/d8d9qPJUhr,other_useful_information,caution_and_advice,Super Typhoon #Hagupit nearing intensity of Haiyan,,,
540433235105161216',RT @PhilippineStar: TY #RubyPH (intl name #Hagupit) maintaining intensity of 287kph. Movement WNW at 26 kph. | via @NWSOPC http://t.co/ESWR…,other_useful_information,caution_and_advice,TY #RubyPH (intl name #Hagupit) maintaining intensity,,,
541327240571912195',RT @ReportUK: Typoon Hagupit: Terrible storm makes landfall in the Philippines http://t.co/HadYZOn6Ld,infrastructure_and_utilities_damage,caution_and_advice,Terrible storm makes landfall,,,
541419719031414784',"RT @capitalweather: Super Typhoon #Hagupit nears Philippines, threatens devastating rainfall, flooding http://t.co/wTvJaqtJ0d #RubyPH http:…",other_useful_information,caution_and_advice,"Super Typhoon #Hagupit nears Philippines, threatens devastating rainfall, flooding",,,
540513841138786305',"RT @PanahonTV: #RubyPH is expected to make its landfall on Sat, it's best to be prepared. Arm yourself with these necessities: http://t.co/…",caution_and_advice,caution_and_advice,#RubyPH is expected to make its landfall,,,
541505078268821506',"Crazy .. Typhoon Hagupit pummels Philippines, threatens flooding, landslides - CNN: CNNTyphoon Hagupit pu... http://t.co/DwYyID8hNi wt f",infrastructure_and_utilities_damage,caution_and_advice,"threatens flooding, landslides",,,
541938211602169856',"@PhilipDuncan TS #Hagupit is right smack over the top of us now... Yes, it's been torrential... Those red bits lol http://t.co/09Uj0RKGnS",caution_and_advice,caution_and_advice,TS #Hagupit is right smack over the top of us now,,,
541885008567230464',".@kuminaidoo bears witness in Laiya, Batangas. #Hagupit is expected to landfall here 6pm tonight. #COP20 http://t.co/5A9WwgxBLB",caution_and_advice,caution_and_advice,#Hagupit is expected to landfall,,,
541438948354949121',Uff!! it caught ;-) Typhoon Hagupit slams into Philippines region devastated by storm Haiyan in ... - ... http://t.co/NcHlOBwyxD #gossip,other_useful_information,caution_and_advice,Typhoon Hagupit slams,,,??
540883153573777408',RT @Ginger_Zee: PHILIPPINES bracing for Typhoon #Hagupit - now equivalent to a category 4 hurricane. Hits this weekend. http://t.co/zwi01qM…,other_useful_information,caution_and_advice,PHILIPPINES bracing for Typhoon #Hagupit,,,
541809227665530880',"RT @victoriatulad: Although #RubyPH has weakened, Pagasa still warns of strong winds/rains, floods and landslides. @gmanews",caution_and_advice,caution_and_advice,"still warns of strong winds/rains, floods and landslides",,,
541978153053196288',RT @ANCALERTS: Orange rainfall warning raised over Metro Manila http://t.co/LBLi9IcGXa #RubyPH,caution_and_advice,caution_and_advice,Orange rainfall warning raised,,,
540819704370044929',RT @loveiscandy2me: Saw the news and this typhoon is moving so slow!!! but still strong might last until Wednesday! My God! bless our souls…,sympathy_and_emotional_support,caution_and_advice,this typhoon is moving so slow!!! but still strong,,,
540466700505071616',"RT @davidshukmanbbc: Remember Tacloban, the #Philippines town hit by typhoon #Haiyan? Another typhoon is on its way http://t.co/TU0GfQkWD3",other_useful_information,caution_and_advice,Another typhoon is on its way,,,
541121709080735744',"“@News5AKSYON: SILG Mar Roxas: #RubyPH will make a landfall by 10-11pm in Dolores, Eastern Samar #AksyonSaHagupit |via @mia__reyes”",other_useful_information,caution_and_advice,#RubyPH will make a landfall,,,
541902351699685376',"RT @GeoRiskMapping: Hagupit / Ruby is about to jump off to the Bicol Region passing by Sorsogon, on to Legazpi, perfunctorily passing... ht…",other_useful_information,caution_and_advice,Hagupit / Ruby is about to jump off to the Bicol Region,,,
541785633338187776',"Big Earthquake, Magnetic Storm, Typhoon Hagupit Invades the Philippines | S0 News Dec 7, 2014 http://t.co/oIkw7WsOG1",other_useful_information,caution_and_advice,"Big Earthquake, Magnetic Storm, Typhoon Hagupit Invades",,,
540695459413512192',RT @CARE: The most powerful typhoon of 2014 is heading for the Philippines. http://t.co/Uu3WCHh5V7  #Hagupit #RubyPH http://t.co/LfrKDaWqch,caution_and_advice,caution_and_advice,The most powerful typhoon of 2014 is heading,,,
541995500522987520',Typhoon Hagupit Hits Philippines: Climate Catastrophe Is Here Now! » EcoWatch http://t.co/h953UdL8Kd via @sharethis,other_useful_information,caution_and_advice,Typhoon Hagupit Hits,,,??
541532957215711234',"""@ANCALERTS: Typhoon Ruby expected to leave PH Area of Responsibility on Dec. 9, Tuesday night #RubyPH""",other_useful_information,caution_and_advice,Typhoon Ruby expected to leave PH Area of Responsibility,,,
540163365965152256',RT @ABSCBNNews: PAGASA: 75% probability typhoon Hagupit will make landfall. #RubyPH,other_useful_information,caution_and_advice,75% probability typhoon Hagupit will make landfall,,,
541460983177154561',RT @oojeema: Let us all be on alert for #rubyph,caution_and_advice,caution_and_advice,on alert for #rubyph,,,
540334068391374848',"Hagupit on the track to become super typhoon, Philippines on alert http://t.co/J2Gw9iaCJY",caution_and_advice,caution_and_advice,"Hagupit on the track to become super typhoon, Philippines on alert",,,
541002431509700609',The latest public storm warning signals #RubyPH http://t.co/a0xjb6Q2uS | via @WeatherPHL,caution_and_advice,caution_and_advice,The latest public storm warning signals,,,
541884664655273986',RT @ANCALERTS: As of 12nn: ORANGE rainfall warning raised over Metro Manila and CALABARZON (via @dost_pagasa) #RubyPH,caution_and_advice,caution_and_advice,ORANGE rainfall warning raised,,,
541465106047983617',RT @ABSCBNNews: PAGASA: Rains expected in Metro Manila Sunday night or Monday morning; may raise to Storm Signal #2. #RubyPH #Hagupit,caution_and_advice,caution_and_advice,Rains expected,,,
540737369977004032',RT @EricHolthaus: JTWC says Super Typhoon #Hagupit/#RubyPH has likely peaked in strength. It could directly strike metro Manila. http://t.c…,caution_and_advice,caution_and_advice,Super Typhoon #Hagupit/#RubyPH has likely peaked in strength[SEP]could directly strike ,,,
540440091387117568',"RT @EarthUncutTV: #typhoon #Hagupit #RubyPH bombing out, gone ""super."" Forecast to become cat. 5 if not already http://t.co/AmvixuHsap",caution_and_advice,caution_and_advice,"#typhoon #Hagupit #RubyPH bombing out, gone ""super.""",,,
540058403708485632',"‘Hagupit’ intensifies into a typhoon, to enter PAR Thursday | Sun.Star: http://t.co/KgjOtsHXfF via @sunstaronline",caution_and_advice,caution_and_advice,‘Hagupit’ intensifies into a typhoon,,,
541363974554386432',Powerful Typhoon Hagupit slams into eastern Philippines - Al Jazeera America: Fox NewsPowerful Typhoon Hagupit... http://t.co/zGWnUA075I,other_useful_information,caution_and_advice,Powerful Typhoon Hagupit slams,,,
540741427504771072',RT @MariRamosTV: Here are some of the effects you can expect from #Hagupit *REGARDLESS* of where it makes landfall. Stay safe! #RubyPH http…,caution_and_advice,caution_and_advice,some of the effects you can expect from #Hagupit,,,
540547270328864768',"""@DawnZpost: Landfall threat is getting real. Hope our kababayans along the areas prepare well. #Hagupit #typhoon http://t.co/nFJPLJGinM""",caution_and_advice,caution_and_advice,Landfall threat is getting real,,,
542014485515751424',RT @Barbi_Twins: Typhoon Hagupit-Ruby hits-how you can aid pets in peril right now #Hagupit #PH follow @DisasterAnimals @jAIDDog... http://…,other_useful_information,caution_and_advice,Typhoon Hagupit-Ruby hits-how,,,
542077066800562177',RT @AmeriCares: Flooding becomes a major threat as #Hagupit (Ruby) moves across the #Philippines  http://t.co/s5yOodXTpx http://t.co/6WLe83…,other_useful_information,caution_and_advice,Flooding becomes a major threat,,,
540964956598849537',RT @rapplerdotcom: [UPDATED] #RubyPH: Iloilo City declares ‘state of imminent danger’ http://t.co/CBTM1QVbY7,caution_and_advice,caution_and_advice,declares ‘state of imminent danger’,,,
540665441442471936',"RT @PhilippineStar: (Corrected) The following provinces are deemed ""critical areas"" in light of #RubyPH's possible landfall. #Hagupit http:…",caution_and_advice,caution_and_advice,in light of #RubyPH's possible landfall,,,
541437811941847040',"RT @dost_pagasa: RAINFALL ADVISORY No.3  #VIS_PRSD Weather System: Typhoon #RubyPH Issued at: 6:15 PM, 06 December 2014  Expect... http://t…",caution_and_advice,caution_and_advice,Typhoon #RubyPH Issued,,,
542126714898243584',RT @ANCALERTS: Tropical Storm Ruby expected to exit PH Area of Responsibility on Wednesday evening #RubyPH http://t.co/FTZ0bBsc1S,caution_and_advice,caution_and_advice,Tropical Storm Ruby expected to exit PH,,,
541213247211200512',"RT @ANCALERTS: JUST IN: Typhoon Ruby landfall expected as early as 8pm in Dolores, Eastern Samar. #RubyPH",caution_and_advice,caution_and_advice,Typhoon Ruby landfall expected,,,
540508489588551680',RT @BrandonCNN: Super Typhoon #Hagupit- with winds of 240kph per the JTWC. Still significant strengthening ahead...posing serious threat to…,caution_and_advice,caution_and_advice,Super Typhoon #Hagupit[SEP]significant strengthening ahead...posing serious threat ,,,
541286466400157697',Photo: Heavy rain whipping through the air in Calbayog as winds pick up in the Philippines from Typhoon Hagupi... http://t.co/Pf3JLPZtVL,caution_and_advice,caution_and_advice,Heavy rain whipping,,,
540730815248744448',RT @PeterGleick: Eye of Sauron bearing down on the Philippines. #Hagupit.#weirdweather http://t.co/ezpsHCzjNy,other_useful_information,caution_and_advice,Eye of Sauron bearing down,,,
541574855330516992',"HAGUPIT/Ruby is weakening, but water is worse - News from the Philippines #hagupitrubyflood #hagupitrubylandslides http://t.co/BsTMJMwWBY",other_useful_information,caution_and_advice,"HAGUPIT/Ruby is weakening, but water is worse ",,,
541914649059270656',"RT @ANCALERTS: PAGASA: Tropical Storm Ruby expected to make 4th landfall in Laiya, Batangas 6-8pm tonight #RubyPH",caution_and_advice,caution_and_advice,Tropical Storm Ruby expected to make 4th landfall,,,
541749149691944960',http://t.co/UIirSfQrv7 Typhoon Hagupit threatens major flooding of Manila #LocalWeather http://t.co/DNnJM793kV,caution_and_advice,caution_and_advice,Typhoon Hagupit threatens major flooding,,,
541912344536707072',"RT @ABSCBNNews: PAGASA: #RubyPH expected to make landfall in Batangas tonight, probably between 6pm to 8pm, based on 10KPH movement",caution_and_advice,caution_and_advice,#RubyPH expected to make landfall,,,
540400478584979456',RT @ABSCBNNews: PAGASA: 60% chance 'Hagupit' will make landfall in Visayas.,other_useful_information,caution_and_advice,60% chance 'Hagupit' will make landfall,,,
541875391711817729',"Philippines typhoon weaker, but still hazardous http://t.co/d75CMDKKuo",caution_and_advice,caution_and_advice,"typhoon weaker, but still hazardous",,,
540092150122160129',RT @gmanews: .@dost_pagasa now saying there's 75% chance Typhoon Hagupit will make landfall; earlier it was just 60%. | via @jun_veneracion,infrastructure_and_utilities_damage,caution_and_advice,chance Typhoon Hagupit will make landfall,,,
540712032979271681',"THIS SATELLITE IMAGE SHOWS, TYPHOON #HAGUPIT'S SIZE IS BIGGER THAN #PHILIPPINES, IN 24 HRS HEAVY RAINS EXPECTED. http://t.co/4so4Y0w4W8",caution_and_advice,caution_and_advice,TYPHOON #HAGUPIT'S SIZE IS BIGGER THAN #PHILIPPINES[SEP]HEAVY RAINS EXPECTED,,,
541700873622020096',Watch:  Philippines Hit by Typhoon Hagupit; College Football Playoff Teams Announced: ABC News' Mara Schiavoca... http://t.co/BiWJbUWhGL,other_useful_information,caution_and_advice,Philippines Hit by Typhoon Hagupit,,,
541468020464693248',"SEVERE WEATHER BULLETIN NUMBER FOURTEEN TROPICAL CYCLONE WARNING: TYPHOON ""RUBY"" (""HAGUPIT"") Issued at 11:00... http://t.co/T34F2F4Ik4",caution_and_advice,caution_and_advice,"SEVERE WEATHER BULLETIN NUMBER FOURTEEN TROPICAL CYCLONE WARNING: TYPHOON ""RUBY"" (""HAGUPIT"") Issued ",,,
541386520758730752',RT @ABSCBNNews: #RubyPH makes landfall in Eastern Samar: http://t.co/W68t8vPVsh ; five more projected landfalls ahead: http://t.co/yNvYVGn2…,other_useful_information,caution_and_advice,#RubyPH makes landfall,,,
541534143109013504',PAGASA: #RubyPH is expected to exit PAR on Thursday.,other_useful_information,caution_and_advice,#RubyPH is expected to exit PAR,,,
540204682887458817',[News5] Hagupit expected to enter PH early Thursday; 44 areas put on 'critical' alert http://t.co/8yASpQU3t7,caution_and_advice,caution_and_advice,Hagupit expected to enter[SEP]on 'critical' alert,,,
541304654613970944',"RT @inquirerdotnet: #RubyPH to make landfall tonight at Dolores, Eastern Samar, between 8 and 10 pm http://t.co/YlpyXSynJQ | @sarapacia",caution_and_advice,caution_and_advice,#RubyPH to make landfall,,,
541945066915233793',Typhoon Hagupit Weakens but the Risk of Flooding and Storm Surges Remains http://t.co/rxLamjskuJ,other_useful_information,caution_and_advice,Typhoon Hagupit Weakens but the Risk of Flooding and Storm Surges Remains,,,
540345897435922432',MisOr in alert level C as Hagupit approaches PHL http://t.co/p9uvlUKUj8,caution_and_advice,caution_and_advice,in alert level C as Hagupit approaches ,,,
541203080952295424',RT @ANCALERTS: Albay now under state of calamity http://t.co/2kVntT8gpV #RubyPH,other_useful_information,caution_and_advice,Albay now under state of calamity,,,
540451053024854016',RT @NBCNews: Super Typhoon Hagupit is bearing down on same Philippines city devastated last year by Haiyan http://t.co/Lq1w4oVsKK http://t.…,other_useful_information,caution_and_advice,Super Typhoon Hagupit is bearing down,,,
540647608297861120',RT @reedtimmerTVN: Super typhoon #Hagupit will graze N island of Samar by 00z on Dec 7 then Manilla by early Dec 9 as weaker storm http://t…,caution_and_advice,caution_and_advice,Super typhoon #Hagupit will graze,,,
541221110600433666',"DZMM's RADYOPATROL39: Baywalk, Manila experiencing strong winds ahead of #RubyPH landfall, some people still in area despite conditions. ...",caution_and_advice,caution_and_advice,experiencing strong winds ahead of #RubyPH landfall,,,
541898464758472704',RT @rapplerdotcom: PAGASA: #RubyPH 6pm landfall tomorrow in N. Mindoro. She will be felt tomorrow in Metro Manila. She will be her stronges…,caution_and_advice,caution_and_advice,#RubyPH 6pm landfall[SEP]will be felt tomorrow,,,
540437372366626816',"RT @WSJAsia: Millions in central Phillippines at risk from typhoon Hagupit, expected to hit land Saturday: http://t.co/M2hZCuSa2S http://t.…",other_useful_information,caution_and_advice,"Millions in central Phillippines at risk from typhoon Hagupit, expected to hit land ",,,
540552881191936000',RT @IvanCabreraTV: #Hagupit is now a Super Typhoon and looks to reach maximum potential intensity. Philippines: prepare for landfall &amp; focu…,caution_and_advice,caution_and_advice,#Hagupit is now a Super Typhoon[SEP]reach maximum potential intensity,,,
540647788095082497',"RT @anthonywx: Catastrophic storm surge/wind possible on Leyte, Samar. Take action to protect your life. #Hagupit #RubyPH http://t.co/w9Sw3…",caution_and_advice,caution_and_advice,Catastrophic storm surge/wind possible,,,
541853720103763968',RT @PanahonTV: #RubyPH is expected to bring rains in Metro Manila. Check the areas you should avoid during rainy days in the Metro. http://…,caution_and_advice,caution_and_advice,#RubyPH is expected to bring rains,,,
541551653782949889',"MT: via @dost_pagasa 12/7, 7p: Light to moderate rains affecting #Quezon, #Batangas, #Laguna and portions of #MetroManila #Hagupit",caution_and_advice,caution_and_advice,Light to moderate rains affecting,,,
541532563022430211',"RT @johnspatricc: Typhoon brings strong winds, rain http://t.co/k70HVZCKZo * Typhoon Hagupit  #TyphoonHagupit #HEADLINE",other_useful_information,caution_and_advice,"Typhoon brings strong winds, rain ",,,
541310150238547968',Typhoon Hagupit smashes into Philippines http://t.co/i3wip5oVD0 #EMM,other_useful_information,caution_and_advice,Typhoon Hagupit smashes,,,
540112895367868417',wtf the hagupit forecast prediction is 240 kph by saturday,caution_and_advice,caution_and_advice,the hagupit forecast prediction,,,
541367118064001025',RT @NBCLA: Typhoon begins to blow through Eastern Philippines http://t.co/x4b9LW09Ut,other_useful_information,caution_and_advice,Typhoon begins to blow through Eastern Philippines,,,
541490621048176640',"Typhoon Hagupit barrels toward the Philippines, threatens storm surges http://t.co/eL4VRdc6C3",caution_and_advice,caution_and_advice,"Typhoon Hagupit barrels toward the Philippines, threatens storm surges ",,,
541433024676515840',RT @rapplerdotcom: Strong winds and raging waters in Legazpi #Albay before arrival of #RubyPH. http://t.co/Hn2xoLdVQt | via @patevangelista,other_useful_information,caution_and_advice,Strong winds and raging waters,,,
540739042405412864',RT @BrandonCNN: People in Cntrl/Northrn Philippines should be preparing NOW-Still lots of uncertainty on track/time #Hagupit #RubyPH http:/…,caution_and_advice,caution_and_advice,should be preparing NOW-Still lots of uncertainty on track/time,,,
541228934948343809',"RT @PhilippineStar: BREAKING: PAGASA confirms #RubyPH made landfall over Dolores, Eastern Samar at 9:15 PM",not_related_or_irrelevant,caution_and_advice,#RubyPH made landfall,,,
540735646973689857',RT @PanahonTV: What to expect if a 250-km radius of TY #RubyPH will be maintained during its course until it exits the PAR. http://t.co/pnr…,other_useful_information,caution_and_advice,#RubyPH will be maintained during its course until it exits the PAR,,,
540785638606635009',"RT @anthonywx: Dvorak satellite estimate via CIMSS has T# at 6.6, which would make #Hagupit #RubyPH a super typhoon again. http://t.co/4fAV…",caution_and_advice,caution_and_advice,would make #Hagupit #RubyPH a super typhoon again,,,
540091159125979136',Prepare Ourselves because Typhoon Hagupit will be coming in Friday.. — feeling worried,caution_and_advice,caution_and_advice,Typhoon Hagupit will be coming,,,
540529743276539904',RT @CAFOD: Supertyphoon #Hagupit heading towards same part of #Philippines hit by #Haiyan. Our staff and partners are ready to respond.,donation_needs_or_offers_or_volunteering_services,caution_and_advice,Supertyphoon #Hagupit heading,,,
540331998985089024',RT @ExtremeStorms: ok here is the JTWC Warning #13 graphic #Hagupit #RubyPH http://t.co/NwKgvBuMhj,caution_and_advice,caution_and_advice,is the JTWC Warning #13 graphic,,,
541314012164526080',"RT @inquirerdotnet: Typhoon Ruby makes first landfall in Dolores, Eastern Samar—Pagasa:… http://t.co/T5iflsOer1 #news #philippines",other_useful_information,caution_and_advice,Typhoon Ruby makes first landfall,,,
541528773045141505',"RT @atomaraullo: Corrected:Intense wind and rain in Calbayog, Samar. Wind blowing roughly from the east towards the sea. #RubyPH http://t.c…",other_useful_information,caution_and_advice,Intense wind and rain,,,
541538389615329281',#hagupit impact widespread Romblon Masbate Quezon and Bicol affected areas as far west as northern palawan. Sustained to heavy wind rain,other_useful_information,caution_and_advice,heavy wind rain,,,
540521225978527745',RT @ExtremeStorms: JTWC Warning #12 is out. Super Typhoon #Hagupit #RubyPH and an ominous track change http://t.co/NwKgvBuMhj,caution_and_advice,caution_and_advice,JTWC Warning #12 is out. Super Typhoon #Hagupit #RubyPH and an ominous track change,,,
541894522419286016',"RT @ABSCBNNews: PAGASA: #RubyPH will pass close to Metro Manila between 8-9 p.m. At that time, Metro Manila may experience heavy rains.",other_useful_information,caution_and_advice,#RubyPH will pass close to Metro Manila[SEP]experience heavy rains.,,,
541500441129807872',"Potential for storm surge, flooding and landslides remain: Massive Typhoon Hagupit moved slowly as it pounded ... http://t.co/WHqoMRv2gH",other_useful_information,caution_and_advice,"Potential for storm surge, flooding and landslides ",,,
541926569938128896',"RT @ANCALERTS: JUST IN: Tropical Storm Ruby made its 4th landfall in Laiya, Batangas at 5:45pm #RubyPH",caution_and_advice,caution_and_advice,Tropical Storm Ruby made its 4th landfall,,,
540649262237749248',RT @LeoHickman: Wow?! Wind map showing Cat 5 Super Typhoon #Hagupit bearing down on the Philippines http://t.co/qoRdLAQCIh http://t.co/0No0…,infrastructure_and_utilities_damage,caution_and_advice,Super Typhoon #Hagupit bearing down,,,
541180698389139456',"As Typhoon Hagupit (locally known as Ruby), inches closer to the Phiippines, community leaders like Mayor... http://t.co/8ikOC2wUTy",caution_and_advice,caution_and_advice,"As Typhoon Hagupit (locally known as Ruby), inches closer ",,,
541588487430881280',RT @28storms: Typhoon #Hagupit is showing clear signs of re-intensification. Eye is clearing out; intense ring of convection http://t.co/uN…,other_useful_information,caution_and_advice,Typhoon #Hagupit is showing clear signs of re-intensification. Eye is clearing out; intense ring of convection,,,
541984029017272321',RT @NOAASatellites: #Hagupit (#RubyPH) continues moving over land bringing heavy rains after millions already affected. MSTAT IR imagery. h…,other_useful_information,caution_and_advice,#Hagupit (#RubyPH) continues moving over land bringing heavy rains,,,
541553894925799425',"RT @BBCWorld: As Typhoon #Hagupit approaches the Philippines, BBC News visits the eastern city of Tacloban http://t.co/Wl1ApLpQyF http://t.…",other_useful_information,caution_and_advice,As Typhoon #Hagupit approaches,,,
541468823996473345',"RT @ABSCBNNews: 12:21pm update: ORANGE Rainfall Advisory: Negros Oriental, Negros Occidental. | via @ANCALERTS #RubyPH",other_useful_information,caution_and_advice,ORANGE Rainfall Advisory,,,
542122458086916097',RT @carecanada: RT @RachidCARE: Landslides caused by #hagupitph in Samar #CARE and partner #assessment http://t.co/4vwWZ6dhUX,caution_and_advice,caution_and_advice,Landslides caused,,,
541541496432771072',"RT @johnspatricc: Typhoon Hagupit Makes Landfall, Thrashing Philippines as It Settles In for Days http://t.co/uPJC8nEWl8 * Typhoon Hagupit …",other_useful_information,caution_and_advice,"Typhoon Hagupit Makes Landfall, Thrashing Philippines ",,,
540407556347531264',RT @PlanPhilippines: MEDIA ALERT: Plan International on full alert as Typhoon #Hagupit #RubyPH threatens #Haiyan-hit areas: http://t.co/eZy…,other_useful_information,caution_and_advice,MEDIA ALERT[SEP]full alert as Typhoon #Hagupit #RubyPH threatens,,,
541944519285960704',BBC News - Typhoon Hagupit sweeps across Philippines http://t.co/92imbGdpHm,other_useful_information,caution_and_advice,Typhoon Hagupit sweeps,,,
542155691960438785',Super-storm Hagupit changes direction towards Spratly Island - VietNamNet Bridge http://t.co/5M46oDZiJd #Spratlys,other_useful_information,caution_and_advice,Super-storm Hagupit changes direction,,,
541870326922366976',T.S. Hagupit batters Philippines (http://t.co/WSw2Z3rKH3) http://t.co/wcbMurW2Kf http://t.co/DNgLcdwF2D,other_useful_information,caution_and_advice,T.S. Hagupit batters Philippines,,,
540889512080330752',Thinking about communities. MT @weatherchannel  JUST IN: #Hagupit (#RubyPH) strengthens to super #typhoon again. 150 mph max sust'd winds.,other_useful_information,caution_and_advice,#Hagupit (#RubyPH) strengthens to super #typhoon again,,,
541533363488567297',RT @ABSCBNNews: IN CASE YOU MISSED IT: Storm Warning Signals as per @dost_pagasa's 11AM weather bulletin. #RubyPH http://t.co/CUf26x0A2C,caution_and_advice,caution_and_advice,Storm Warning Signals,,,
541730148001669122',Rains now pouring in LB. #RubyPH,caution_and_advice,caution_and_advice,Rains now pouring,,,
541291045800402944',"As Typhoon Hagupit slams into the Philippines as we speak, may all my friends and family there keep safe and ... http://t.co/CR5MtDRqeP",sympathy_and_emotional_support,caution_and_advice,Typhoon Hagupit slams,,,
542032930604732417',"RT @philredcross: As typhoon Ruby makes landfall, please have these flood safety tips in mind. Be safe everyone #RubyPH http://t.co/yAyw54A…",caution_and_advice,caution_and_advice,typhoon Ruby makes landfall,,,
540198063948566529',"This typhoon or super typhoon has two possibilities.The first possibility is in Japan, and the second possibility is in the Philippines.",other_useful_information,caution_and_advice,This typhoon or super typhoon has two possibilities,,,
541892498063654912',#Phillipines Battered by #Typhoon #Hagupit #GLV http://t.co/vCTIyDZTuH,other_useful_information,caution_and_advice,#Phillipines Battered by #Typhoon #Hagupit #GLV http://t.co/vCTIyDZTuH,,,
540728071259561987',RT @capitalweather: A menacing eye for a menacing typhoon. #Hagupit http://t.co/ri4AP9XIz4 http://t.co/2SpmTbCWkj,other_useful_information,caution_and_advice,A menacing eye for a menacing typhoon,,,
541382557838114817',RT @YebSano: It is night-time here in the Philippines and the typhoon is battering our towns with 175 kph to 210 kph winds. Typhoon #Hagupi…,other_useful_information,caution_and_advice,the typhoon is battering our towns,,,
541797170395873282',"RT @PhilippineStar: TS #RubyPH, moving W NW at 10kph, is expected to exit PAR Thursday morning (Dec. 11). | via @PanahonTV",other_useful_information,caution_and_advice,"TS #RubyPH, moving W NW at 10kph, is expected to exit PAR ",,,
541483846823182336',"RT @MarikinaPIO: #abisomarikenyo@Dost_pagasa TROPICAL CYCLONE WARNING: TYPHOON ""HAGUPIT"" Issued at 5:00 a.m., Sunday, 07 December 2014 http…",caution_and_advice,caution_and_advice,"TROPICAL CYCLONE WARNING: TYPHOON ""HAGUPIT"" Issued",,,
540740345156231168',"RT @lourddv: #RubyPH Sat tatama Northern-Eastern Samar. Heavy-intense rainfall, strong winds to 215 kph. 700 kms width Maghanda! http://t.c…",other_useful_information,caution_and_advice,"Heavy-intense rainfall, strong winds ",,,
541868304600551424',"RT @InqNational: NDRRMC: #RubyPH to make landfall in Laiya, Batangas between 6 and 8pm | @francesgm",other_useful_information,caution_and_advice,#RubyPH to make landfall,,,
541953526453137410',International News • 'Typhoon Sweeps Across Philippines' via @233liveOnline. Full story at http://t.co/VMYHHHavZQ,caution_and_advice,caution_and_advice,Typhoon Sweeps Across Philippines,,,
541988715740930048',RT @PhilippineStar: ADVISORY: Currently experiencing #RubyPH's wrath? Here are the numbers and hashtags you need to know: http://t.co/2NFYA…,caution_and_advice,caution_and_advice,ADVISORY: Currently experiencing #RubyPH's wrath,,,
